County,State,gisjoin,Obama 2012 %,Romney 2012 %,Other 2012 %,Obama 2012 Margin %,Obama 2-Party Margin,Clinton 2016 %,Trump 2016 %,Other 2016 %,Clinton 2016 Margin %,Clinton 2-Party Margin,2012 to 2016 Swing,2012 to 2016 2-Party Swing
Twin Falls,Idaho,G1600830,0.267962476,0.702615308,0.029422216,-0.434652832,-0.447828952,0.208642967,0.663720961,0.127636072,-0.455077994,-0.521660719,-0.020425162,-0.073831767
Valley,Idaho,G1600850,0.425899573,0.541573491,0.032526936,-0.115673918,-0.119562933,0.357636942,0.543279118,0.099083941,-0.185642176,-0.206059348,-0.069968259,-0.086496415
Washington,Idaho,G1600870,0.254965358,0.722401848,0.022632794,-0.46743649,-0.47826087,0.174186308,0.736924804,0.088888889,-0.562738496,-0.617639813,-0.095302006,-0.139378943
Adams,Illinois,G1700010,0.315222008,0.667036952,0.01774104,-0.351814944,-0.358169239,0.240242872,0.71327971,0.046477419,-0.473036838,-0.496094007,-0.121221893,-0.137924768
Alexander,Illinois,G1700030,0.561268209,0.42473579,0.013996001,0.136532419,0.138470452,0.443429375,0.525650035,0.03092059,-0.082220661,-0.08484409,-0.21875308,-0.223314542
Bond,Illinois,G1700050,0.411668484,0.558206107,0.030125409,-0.146537623,-0.151089248,0.274634794,0.649136786,0.07622842,-0.374501992,-0.405405405,-0.227964369,-0.254316157
Boone,Illinois,G1700070,0.462578984,0.519354084,0.018066932,-0.056775099,-0.057819725,0.390678666,0.533976784,0.07534455,-0.143298118,-0.15497461,-0.086523018,-0.097154885
Brown,Illinois,G1700090,0.332910322,0.640016921,0.027072758,-0.307106599,-0.315652174,0.200084069,0.75493905,0.044976881,-0.554854981,-0.580985916,-0.247748382,-0.265333742
Bureau,Illinois,G1700110,0.489086645,0.490890506,0.020022849,-0.00180386,-0.001840717,0.363828375,0.56007483,0.076096796,-0.196246455,-0.212410189,-0.194442594,-0.210569473
Calhoun,Illinois,G1700130,0.419254658,0.559006211,0.02173913,-0.139751553,-0.142857143,0.287436795,0.669389343,0.043173862,-0.381952548,-0.399186992,-0.242200995,-0.256329849
Carroll,Illinois,G1700150,0.496209044,0.481316003,0.022474953,0.014893041,0.015235457,0.328676964,0.595567495,0.075755541,-0.266890531,-0.288766168,-0.281783571,-0.304001625
Cass,Illinois,G1700170,0.422254216,0.556766763,0.020979021,-0.134512546,-0.137394958,0.316354411,0.62763466,0.056010929,-0.31128025,-0.329749845,-0.176767704,-0.192354887
Champaign,Illinois,G1700190,0.521076073,0.450643832,0.028280095,0.070432241,0.07248204,0.547179901,0.364168158,0.08865194,0.183011743,0.200814323,0.112579502,0.128332282
Christian,Illinois,G1700210,0.373716074,0.604380654,0.021903272,-0.230664581,-0.23583003,0.258231451,0.681997542,0.059771007,-0.423766091,-0.450705194,-0.19310151,-0.214875165
Clark,Illinois,G1700230,0.329643766,0.654452926,0.015903308,-0.32480916,-0.330058177,0.236755802,0.70913219,0.054112008,-0.472376388,-0.49939992,-0.147567227,-0.169341743
Clay,Illinois,G1700250,0.268111036,0.709207854,0.02268111,-0.441096818,-0.451333564,0.160629921,0.790708661,0.048661417,-0.63007874,-0.662307565,-0.188981922,-0.210974001
Clinton,Illinois,G1700270,0.340182371,0.639756839,0.02006079,-0.299574468,-0.305707196,0.226476836,0.712555256,0.060967909,-0.48607842,-0.517637709,-0.186503952,-0.211930513
Coles,Illinois,G1700290,0.433654837,0.544573462,0.021771701,-0.110918625,-0.113387259,0.334309107,0.59474912,0.070941774,-0.260440013,-0.2803269,-0.149521388,-0.166939642
Cook,Illinois,G1700310,0.739977739,0.246342583,0.013679678,0.493635157,0.500481584,0.746750115,0.209989739,0.043260146,0.536760376,0.561030644,0.04312522,0.06054906
Crawford,Illinois,G1700330,0.331978162,0.648739691,0.019282147,-0.316761529,-0.322989459,0.228230981,0.719179652,0.052589368,-0.490948671,-0.518200508,-0.174187142,-0.195211049
Cumberland,Illinois,G1700350,0.309915014,0.662700661,0.027384325,-0.352785647,-0.362718447,0.185198491,0.755523621,0.059277888,-0.57032513,-0.606263128,-0.217539483,-0.243544681
De Kalb,Illinois,G1700370,0.516085856,0.460770953,0.023143191,0.055314903,0.056625395,0.46940367,0.437866973,0.092729358,0.031536697,0.034759967,-0.023778206,-0.021865429
De Witt,Illinois,G1700390,0.354118448,0.623417291,0.022464261,-0.269298843,-0.275487465,0.253214901,0.673074374,0.073710725,-0.419859472,-0.453270359,-0.15056063,-0.177782894
Douglas,Illinois,G1700410,0.307711789,0.675446372,0.016841839,-0.367734583,-0.374034003,0.238584894,0.697514996,0.06390011,-0.458930102,-0.490257617,-0.091195519,-0.116223614
Du Page,Illinois,G1700430,0.49730851,0.486303197,0.016388293,0.011005313,0.011188677,0.533205526,0.388122742,0.078671732,0.145082784,0.157471326,0.13407747,0.146282649
Edgar,Illinois,G1700450,0.328047065,0.656349917,0.015603018,-0.328302852,-0.333506561,0.227740379,0.717007494,0.055252128,-0.489267116,-0.517881151,-0.160964263,-0.18437459
Edwards,Illinois,G1700470,0.233581165,0.745043371,0.021375465,-0.511462206,-0.522633745,0.12966836,0.829997012,0.040334628,-0.700328653,-0.729763387,-0.188866447,-0.207129643
Effingham,Illinois,G1700490,0.232408355,0.752482995,0.01510865,-0.52007464,-0.528052805,0.175080925,0.77431995,0.050599125,-0.599239026,-0.631175978,-0.079164385,-0.103123173
Fayette,Illinois,G1700510,0.318024746,0.663359715,0.018615539,-0.345334968,-0.351885507,0.189775691,0.769118414,0.041105895,-0.579342723,-0.604178,-0.234007755,-0.252292494
Ford,Illinois,G1700530,0.275724276,0.704129204,0.02014652,-0.428404928,-0.437213254,0.221075672,0.700437774,0.078486554,-0.479362101,-0.520190024,-0.050957173,-0.08297677
Franklin,Illinois,G1700550,0.404934688,0.573127163,0.021938149,-0.168192475,-0.17196507,0.252632142,0.700978034,0.046389824,-0.448345893,-0.470156364,-0.280153418,-0.298191293
Fulton,Illinois,G1700570,0.542328731,0.431883303,0.025787966,0.110445429,0.113368984,0.388238273,0.537570425,0.074191302,-0.149332152,-0.161299145,-0.25977758,-0.274668129
Gallatin,Illinois,G1700590,0.39992227,0.579867859,0.020209872,-0.179945589,-0.183657279,0.242704101,0.717399335,0.039896564,-0.474695235,-0.494420931,-0.294749646,-0.310763652
Greene,Illinois,G1700610,0.359836357,0.613838492,0.026325151,-0.254002135,-0.260869565,0.215756491,0.742166518,0.042076992,-0.526410027,-0.54953271,-0.272407892,-0.288663145
Grundy,Illinois,G1700630,0.444878554,0.533938995,0.021182452,-0.089060441,-0.090987785,0.347075784,0.578990403,0.073933812,-0.231914619,-0.250429853,-0.142854178,-0.159442068
Hamilton,Illinois,G1700650,0.321999493,0.651103781,0.026896727,-0.329104288,-0.338200782,0.192510802,0.76956313,0.037926068,-0.577052328,-0.599800399,-0.24794804,-0.261599617
Hancock,Illinois,G1700670,0.400614642,0.578531446,0.020853913,-0.177916804,-0.181706087,0.23451376,0.704966561,0.06051968,-0.470452801,-0.500758548,-0.292535997,-0.319052461
Hardin,Illinois,G1700690,0.318454936,0.658798283,0.022746781,-0.340343348,-0.348265261,0.195530726,0.769553073,0.034916201,-0.574022346,-0.594790159,-0.233678999,-0.246524898
Henderson,Illinois,G1700710,0.554372197,0.431894619,0.013733184,0.122477579,0.124183007,0.328311541,0.612563957,0.059124503,-0.284252416,-0.302114804,-0.406729995,-0.42629781
Henry,Illinois,G1700730,0.507030672,0.476235507,0.016733821,0.030795165,0.031319256,0.359980522,0.567503957,0.072515522,-0.207523435,-0.223748687,-0.2383186,-0.255067943
Iroquois,Illinois,G1700750,0.266974343,0.71339174,0.019633917,-0.446417397,-0.455357855,0.19167177,0.746325781,0.062002449,-0.554654011,-0.591317121,-0.108236614,-0.135959266
Jackson,Illinois,G1700770,0.554680993,0.410794603,0.034524404,0.14388639,0.149031618,0.472600236,0.440467969,0.086931795,0.032132266,0.035191529,-0.111754124,-0.113840089
Jasper,Illinois,G1700790,0.28475114,0.696807456,0.018441404,-0.412056316,-0.41979798,0.179906542,0.773948598,0.04614486,-0.594042056,-0.622780159,-0.18198574,-0.202982179
Jefferson,Illinois,G1700810,0.37310049,0.601164216,0.025735294,-0.228063726,-0.23408805,0.26030943,0.687981646,0.051708924,-0.427672216,-0.450992556,-0.199608491,-0.216904506
Jersey,Illinois,G1700830,0.36820966,0.606386183,0.025404157,-0.238176524,-0.244384917,0.243744882,0.704940406,0.051314712,-0.461195524,-0.486141747,-0.223019,-0.241756831
Jo Daviess,Illinois,G1700850,0.495843906,0.484206842,0.019949252,0.011637064,0.01187394,0.393682725,0.540056467,0.066260808,-0.146373743,-0.156760843,-0.158010806,-0.168634783
Johnson,Illinois,G1700870,0.277150917,0.698695346,0.024153738,-0.421544429,-0.43197832,0.187551322,0.763507965,0.048940713,-0.575956643,-0.605594889,-0.154412214,-0.173616569
Kane,Illinois,G1700890,0.497307891,0.486313738,0.016378371,0.010994153,0.011177218,0.520108974,0.415093772,0.064797255,0.105015202,0.112291375,0.094021049,0.101114157
Kankakee,Illinois,G1700910,0.474521523,0.508382957,0.01709552,-0.033861434,-0.034450381,0.401035831,0.531212345,0.067751823,-0.130176514,-0.139637188,-0.09631508,-0.105186807
Kendall,Illinois,G1700930,0.47512422,0.508446982,0.016428798,-0.033322761,-0.033879359,0.465582727,0.467023406,0.067393867,-0.00144068,-0.001544789,0.031882082,0.03233457
Knox,Illinois,G1700950,0.577841739,0.404158433,0.017999828,0.173683306,0.17686688,0.453311154,0.482713663,0.063975183,-0.029402509,-0.031412104,-0.203085815,-0.208278983
La Salle,Illinois,G1700990,0.488224465,0.492096744,0.019678791,-0.003872278,-0.00395001,0.3928794,0.536537804,0.070582796,-0.143658404,-0.154568264,-0.139786126,-0.150618255
Lake,Illinois,G1700970,0.534819978,0.451364033,0.013815989,0.083455945,0.084625125,0.563702557,0.361646679,0.074650764,0.202055878,0.218356346,0.118599933,0.133731221
Lawrence,Illinois,G1701010,0.335782268,0.644014026,0.020203707,-0.308231758,-0.314587594,0.211683623,0.741877256,0.04643912,-0.530193633,-0.556014455,-0.221961875,-0.241426862
Lee,Illinois,G1701030,0.453369061,0.526697602,0.019933338,-0.073328541,-0.074819952,0.356898444,0.556007489,0.087094067,-0.199109045,-0.218104668,-0.125780505,-0.143284716
Livingston,Illinois,G1701050,0.33379879,0.648513864,0.017687346,-0.314715074,-0.320381778,0.263475015,0.668544109,0.067980876,-0.405069094,-0.434614574,-0.09035402,-0.114232796
Logan,Illinois,G1701070,0.330042313,0.650792334,0.019165353,-0.320750021,-0.327017425,0.267155875,0.659704863,0.073139263,-0.392548988,-0.423525318,-0.071798967,-0.096507892
Macon,Illinois,G1701150,0.465858198,0.517577047,0.016564756,-0.051718849,-0.052589989,0.381668747,0.559009571,0.059321681,-0.177340824,-0.188524409,-0.125621975,-0.135934419
Macoupin,Illinois,G1701170,0.450452166,0.520990005,0.02855783,-0.070537839,-0.072611465,0.299150268,0.640518784,0.060330948,-0.341368515,-0.363285898,-0.270830676,-0.290674433
Madison,Illinois,G1701190,0.481101957,0.494868257,0.024029786,-0.0137663,-0.014105246,0.388595703,0.541485186,0.069919111,-0.152889483,-0.164382996,-0.139123183,-0.150277751
Marion,Illinois,G1701210,0.394887085,0.586653134,0.018459782,-0.191766049,-0.195372585,0.255886143,0.694564835,0.049549022,-0.438678693,-0.461547942,-0.246912644,-0.266175357
Marshall,Illinois,G1701230,0.41965812,0.562393162,0.017948718,-0.142735043,-0.145343777,0.298963904,0.632520054,0.068516043,-0.33355615,-0.358091138,-0.190821107,-0.21274736
Mason,Illinois,G1701250,0.457110969,0.520567602,0.022321429,-0.063456633,-0.064905414,0.310514955,0.625655258,0.063829787,-0.315140302,-0.336627141,-0.25168367,-0.271721727
Massac,Illinois,G1701270,0.322093918,0.658660508,0.019245574,-0.33656659,-0.343171115,0.233128834,0.725123448,0.041747718,-0.491994613,-0.513429107,-0.155428024,-0.170257992
Mcdonough,Illinois,G1701090,0.479123173,0.493576361,0.027300466,-0.014453188,-0.014858841,0.403910785,0.519019248,0.077069966,-0.115108463,-0.124720682,-0.100655276,-0.109861841
Mchenry,Illinois,G1701110,0.446766385,0.534936194,0.018297421,-0.08816981,-0.089813159,0.428945326,0.505199295,0.065855379,-0.076253968,-0.081629725,0.011915841,0.008183434
Mclean,Illinois,G1701130,0.434479845,0.544370554,0.021149601,-0.109890709,-0.11226507,0.453385107,0.466424501,0.080190393,-0.013039394,-0.014176188,0.096851315,0.098088883
Menard,Illinois,G1701290,0.341407901,0.641846854,0.016745245,-0.300438953,-0.305555556,0.278894858,0.649424405,0.071680737,-0.370529547,-0.399140212,-0.070090594,-0.093584656
Mercer,Illinois,G1701310,0.528122803,0.454183267,0.01769393,0.073939536,0.075271383,0.360234604,0.563870968,0.075894428,-0.203636364,-0.220360498,-0.2775759,-0.29563188
Monroe,Illinois,G1701330,0.356528224,0.62459844,0.018873336,-0.268070216,-0.273226919,0.285987393,0.65252661,0.061485998,-0.366539217,-0.390552742,-0.098469001,-0.117325822
Montgomery,Illinois,G1701350,0.416879585,0.558476881,0.024643534,-0.141597297,-0.14517492,0.269995377,0.66497149,0.065033133,-0.394976113,-0.422449316,-0.253378817,-0.277274396
Morgan,Illinois,G1701370,0.411889898,0.565550511,0.022559591,-0.153660613,-0.157207142,0.317297297,0.613243243,0.069459459,-0.295945946,-0.318036596,-0.142285333,-0.160829454
Moultrie,Illinois,G1701390,0.353970613,0.624731715,0.021297672,-0.270761103,-0.276653171,0.235715423,0.709056183,0.055228394,-0.473340761,-0.501010782,-0.202579658,-0.22435761
Ogle,Illinois,G1701410,0.40715539,0.574399795,0.018444815,-0.167244405,-0.170387164,0.332740876,0.593229447,0.074029678,-0.260488571,-0.281314168,-0.093244167,-0.110927004
Peoria,Illinois,G1701430,0.512797949,0.46899032,0.018211731,0.043807629,0.044620241,0.484822236,0.45390622,0.061271544,0.030916016,0.032933929,-0.012891613,-0.011686312
Perry,Illinois,G1701450,0.399937166,0.576709603,0.023353231,-0.176772437,-0.180999357,0.249873135,0.69572719,0.054399675,-0.445854055,-0.471503703,-0.269081618,-0.290504346
Piatt,Illinois,G1701470,0.354886873,0.621683703,0.023429425,-0.26679683,-0.273197695,0.293627886,0.62544405,0.080928064,-0.331816163,-0.361033941,-0.065019333,-0.087836246
Pike,Illinois,G1701490,0.312654406,0.667032665,0.020312929,-0.35437826,-0.361725974,0.187649402,0.764143426,0.048207171,-0.576494024,-0.605692759,-0.222115764,-0.243966785
Pope,Illinois,G1701510,0.292529253,0.680468047,0.0270027,-0.387938794,-0.398704903,0.175070028,0.783380019,0.041549953,-0.608309991,-0.634680955,-0.220371197,-0.235976052
Pulaski,Illinois,G1701530,0.462537463,0.520812521,0.016650017,-0.058275058,-0.059261768,0.351736746,0.612431444,0.03583181,-0.260694698,-0.270383011,-0.20241964,-0.211121243
Putnam,Illinois,G1701550,0.497288676,0.479106858,0.023604466,0.018181818,0.018621365,0.368691739,0.567984571,0.06332369,-0.199292832,-0.212765958,-0.21747465,-0.231387323
Randolph,Illinois,G1701570,0.400152863,0.576014453,0.023832685,-0.17586159,-0.180155171,0.242285473,0.706143441,0.051571086,-0.463857968,-0.489080374,-0.287996378,-0.308925203
Richland,Illinois,G1701590,0.324361439,0.653117276,0.022521285,-0.328755836,-0.33633043,0.206142634,0.746876627,0.046980739,-0.540733993,-0.567390414,-0.211978156,-0.231059984
Rock Island,Illinois,G1701610,0.602267134,0.383505599,0.014227267,0.218761536,0.221918834,0.504703566,0.421883302,0.073413132,0.082820264,0.089382083,-0.135941271,-0.132536751
Saline,Illinois,G1701650,0.345242537,0.63488806,0.019869403,-0.289645522,-0.295517274,0.225931131,0.726985242,0.047083626,-0.501054111,-0.525811209,-0.211408589,-0.230293935
Sangamon,Illinois,G1701670,0.446535945,0.53262564,0.020838415,-0.086089695,-0.087921847,0.415835646,0.507700284,0.07646407,-0.091864638,-0.099470562,-0.005774942,-0.011548714
Schuyler,Illinois,G1701690,0.443958869,0.531876607,0.024164524,-0.087917738,-0.090094837,0.280825496,0.659352142,0.059822362,-0.378526646,-0.402611837,-0.290608908,-0.312517
Scott,Illinois,G1701710,0.356164384,0.621135029,0.022700587,-0.264970646,-0.27112535,0.205138037,0.753834356,0.041027607,-0.548696319,-0.572171132,-0.283725673,-0.301045781
Shelby,Illinois,G1701730,0.321500722,0.658297258,0.02020202,-0.336796537,-0.343740795,0.207811081,0.747411444,0.044777475,-0.539600363,-0.564894932,-0.202803827,-0.221154137
St Clair,Illinois,G1701630,0.563214639,0.419575444,0.017209917,0.143639194,0.146154501,0.503864654,0.446649527,0.049485819,0.057215127,0.06019387,-0.086424068,-0.085960631
Stark,Illinois,G1701750,0.411344854,0.574004508,0.014650639,-0.162659654,-0.165078155,0.273787824,0.648195407,0.07801677,-0.374407583,-0.406089363,-0.211747929,-0.241011209
Stephenson,Illinois,G1701770,0.482783187,0.499263833,0.01795298,-0.016480646,-0.016781932,0.381851251,0.544806567,0.073342182,-0.162955316,-0.17585274,-0.14647467,-0.159070808
Tazewell,Illinois,G1701790,0.400307954,0.578806841,0.020885205,-0.178498886,-0.182306393,0.321195652,0.601040373,0.077763975,-0.279844721,-0.303441541,-0.101345834,-0.121135148
Union,Illinois,G1701810,0.378773243,0.598526926,0.022699831,-0.219753683,-0.224857919,0.281363477,0.678224201,0.040412323,-0.396860724,-0.413574219,-0.177107041,-0.188716299
Vermilion,Illinois,G1701830,0.424820215,0.557234281,0.017945504,-0.132414066,-0.134833725,0.32839385,0.624370298,0.047235852,-0.295976448,-0.310650278,-0.163562381,-0.175816553
Wabash,Illinois,G1701850,0.309700039,0.677444488,0.012855473,-0.367744449,-0.372533544,0.210651537,0.740666179,0.048682284,-0.530014641,-0.557137361,-0.162270193,-0.184603817
Warren,Illinois,G1701870,0.518927242,0.4642628,0.016809958,0.054664442,0.05559906,0.382605354,0.5475855,0.069809146,-0.164980146,-0.177361608,-0.219644589,-0.232960669
Washington,Illinois,G1701890,0.330857529,0.647130317,0.022012154,-0.316272789,-0.323391328,0.194964319,0.750100983,0.054934698,-0.555136664,-0.587405613,-0.238863875,-0.264014285
Wayne,Illinois,G1701910,0.197135417,0.7796875,0.023177083,-0.582552083,-0.5963743,0.126861155,0.843360368,0.029778477,-0.716499213,-0.738490331,-0.13394713,-0.142116031
White,Illinois,G1701930,0.309739524,0.669733862,0.020526614,-0.359994338,-0.367538662,0.192501704,0.768916155,0.03858214,-0.576414451,-0.599546228,-0.216420114,-0.232007566
Whiteside,Illinois,G1701950,0.578194434,0.402822172,0.018983394,0.175372262,0.178765844,0.431357986,0.493120163,0.075521851,-0.061762177,-0.066807611,-0.237134438,-0.245573455
Will,Illinois,G1701970,0.519955874,0.464942481,0.015101645,0.055013393,0.055856924,0.504901896,0.441070906,0.054027198,0.063830989,0.067476559,0.008817596,0.011619634
Williamson,Illinois,G1701990,0.365336444,0.614521497,0.020142058,-0.249185053,-0.254307326,0.269402235,0.677194525,0.05340324,-0.407792289,-0.430798315,-0.158607236,-0.176490989
Winnebago,Illinois,G1702010,0.518826061,0.463406845,0.017767095,0.055419216,0.056421665,0.470644387,0.469892546,0.059463067,0.000751842,0.000799375,-0.054667374,-0.05562229
Woodford,Illinois,G1702030,0.295220939,0.686711879,0.018067182,-0.39149094,-0.398694221,0.256343133,0.664871124,0.078785743,-0.40852799,-0.443466856,-0.01703705,-0.044772635
Adams,Indiana,G1800010,0.292521712,0.686880332,0.020597956,-0.39435862,-0.402652437,0.214285714,0.737051184,0.048663102,-0.52276547,-0.549506143,-0.12840685,-0.146853707
Allen,Indiana,G1800030,0.408577709,0.575837593,0.015584698,-0.167259883,-0.169907846,0.376397507,0.570420764,0.053181729,-0.194023257,-0.204921328,-0.026763374,-0.035013482
Bartholomew,Indiana,G1800050,0.362306486,0.616620064,0.02107345,-0.254313578,-0.259788212,0.302893198,0.635272392,0.061834411,-0.332379194,-0.354286277,-0.078065615,-0.094498064
Benton,Indiana,G1800070,0.32392398,0.650922303,0.025153717,-0.326998323,-0.33543578,0.234588107,0.703491544,0.061920349,-0.468903437,-0.499854609,-0.141905114,-0.164418829
Blackford,Indiana,G1800090,0.406282943,0.571579169,0.022137887,-0.165296226,-0.169038379,0.256871254,0.692291796,0.05083695,-0.435420541,-0.458741563,-0.270124315,-0.289703185
