FIPS,gisjoin,state,county,total_votes,dem_margin,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon
21213,G2102130,Kentucky,Simpson,7093,-0.240377837,13010,38.4,0.151528196,40930,0.452,0.876249039,0.098001537,0.004227517,0.004611837,0.014219831,0.43781,0.082819,0.028859,0
21215,G2102150,Kentucky,Spencer,8431,-0.376823627,12625,39.4,0.156436672,62652,1,0.965148515,0.015049505,0.003960396,0.001188119,0.01029703,0.28316,0.01782,0.02462,0
21217,G2102170,Kentucky,Taylor,10950,-0.389589041,18710,40.2,0.140379235,35000,0.522,0.932389097,0.050240513,0.001603421,0.002137894,0.006413683,0.50249,0.122719,0.041409,0.010439
21219,G2102190,Kentucky,Todd,4718,-0.390843578,8955,38,0.092590263,40011,1,0.890005584,0.083193747,0,0,0.020100503,0.659789,0.076,0.02994,0.01589
21221,G2102210,Kentucky,Trigg,6742,-0.356719075,11020,44.3,0.168309998,44144,0.794,0.899274047,0.078947368,0.001814882,0.005898367,0.006352087,0.61999,0.13034,0.01848,0
21223,G2102230,Kentucky,Trimble,3543,-0.21958792,6645,39.5,0.148632974,52805,0.947,0.959367946,0.003762227,0.011286682,0,0.015048909,0.334089,0.09978,0,0
21225,G2102250,Kentucky,Union,5979,-0.336678374,11400,36.6,0.101744186,37445,0.653,0.854385965,0.129824561,0.004385965,0.000350877,0.008333333,0.37056,0.05231,0.2105,0
21227,G2102270,Kentucky,Warren,43903,-0.218185545,82940,32.7,0.275372984,43509,0.312,0.874306728,0.09102966,0.002170244,0.011876055,0.011393779,0.39747,0.08067,0.037289,0.01098
21229,G2102290,Kentucky,Washington,5219,-0.349875455,8890,40.9,0.139508071,39748,1,0.90832396,0.064116985,0.000449944,0.000449944,0.021372328,0.52121,0.03055,0.31774,0
21231,G2102310,Kentucky,Wayne,7210,-0.47628294,15935,40.9,0.085311008,27646,0.677,0.96266081,0.017571384,0,0,0.011923439,0.58348,0.04853,0.00644,0.00754
21233,G2102330,Kentucky,Webster,5470,-0.336745887,10275,39.7,0.090206186,41138,1,0.924574209,0.049148418,0.001946472,0.001459854,0.018004866,0.41062,0.1055,0.03671,0
21235,G2102350,Kentucky,Whitley,13072,-0.57749388,26920,37.9,0.116328385,29876,0.652,0.975111441,0.005943536,0.000148588,0.002600297,0.005200594,0.58044,0.047619,0.00258,0.0183
21237,G2102370,Kentucky,Wolfe,2559,-0.221180149,5525,41.3,0.112873704,21168,1,0.995475113,0,0,0,0,0.172669,0.034939,0.00571,0
21239,G2102390,Kentucky,Woodford,12332,-0.189425884,17705,41.7,0.300706239,56672,0.362,0.929680881,0.056198814,0.000225925,0.000564812,0.004800904,0.39725,0.15386,0.070689,0
22001,G2200010,Louisiana,Acadia,26835,-0.498267188,44465,35.6,0.0991579,38686,0.517,0.812549196,0.169459125,0.001574272,0.002361408,0.007983807,0.104579,0.01463,0.48081,0
22003,G2200030,Louisiana,Allen,9307,-0.416675621,18765,38.5,0.09613984,38899,0.694,0.750865974,0.195043965,0.022115641,0.003996803,0.022382094,0.261949,0.01339,0.180479,0.007099
22005,G2200050,Louisiana,Ascension,51073,-0.342783858,75065,34.4,0.232935743,67688,0.132,0.743622194,0.217078532,0.002397922,0.00692733,0.024112436,0.10859,0.01725,0.340199,0.00922
22007,G2200070,Louisiana,Assumption,10992,-0.120906114,17465,38.8,0.089659602,46410,0.45,0.690237618,0.289436015,0.003435442,0,0.010878901,0.046329,0.008619,0.5776,0
22009,G2200090,Louisiana,Avoyelles,17032,-0.269668859,31555,38.5,0.095889435,34512,0.638,0.684519094,0.284107115,0.009348756,0.001109174,0.010774838,0.09626,0.010599,0.437339,0.00399
22011,G2200110,Louisiana,Beauregard,14225,-0.582355009,26085,37.4,0.15703362,46762,0.665,0.820394863,0.133793368,0.006900518,0.004408664,0.021276596,0.5076,0.037579,0.06675,0
22013,G2200130,Louisiana,Bienville,7203,-0.020963487,10880,41.3,0.122080349,31229,0.798,0.570772059,0.417279412,0.003676471,0,0.005514706,0.481639,0.069459,0.00599,0
22015,G2200150,Louisiana,Bossier,48562,-0.453688069,84855,34.6,0.233344767,53070,0.243,0.738612928,0.204171823,0.006069177,0.012550822,0.02999234,0.420389,0.060689,0.05035,0.00906
22017,G2200170,Louisiana,Caddo,111765,0.049953026,189630,36.3,0.220277476,40497,0.144,0.517323208,0.448610452,0.003454095,0.006697253,0.016083953,0.36935,0.09504,0.056469,0.004849
22019,G2200190,Louisiana,Calcasieu,81726,-0.287436067,141115,35.9,0.19786963,44247,0.205,0.728483861,0.236686391,0.004287283,0.00609432,0.016511356,0.267519,0.049609,0.332259,0.00467
22021,G2200210,Louisiana,Caldwell,4716,-0.556403732,7705,40.4,0.111095017,40181,1,0.804023362,0.173913044,0,0.001297859,0.013627515,0.54895,0.046289,0.00908,0
22023,G2200230,Louisiana,Cameron,3744,-0.761752137,5270,40.3,0.142022083,62353,1,0.956356736,0.026565465,0,0,0.013282732,0.221229,0.03071,0.555639,0
22025,G2200250,Louisiana,Catahoula,4193,-0.318626282,7970,37.3,0.096262741,38205,1,0.690087829,0.281681305,0.001882058,0.001254705,0.013801757,0.510519,0.029399,0.01105,0
22027,G2200270,Louisiana,Claiborne,6732,-0.094325609,13570,41.8,0.126067473,32316,0.824,0.491525424,0.492999263,0.004421518,0,0.007369197,0.24961,0.06665,0.005,0
22029,G2200290,Louisiana,Concordia,9380,-0.17238806,15365,37.5,0.118026065,28971,0.335,0.59323137,0.389196225,0.00130166,0.000260332,0.007159128,0.34929,0.030019,0.019019,0
22031,G2200310,Louisiana,De Soto,13051,-0.137920466,19825,39.9,0.116348315,40200,0.773,0.596973518,0.370239597,0.008070618,0.00554855,0.013619168,0.393759,0.055109,0.03185,0.029519
22033,G2200330,Louisiana,East Baton Rouge,198171,0.052298268,325250,32.7,0.337343748,48274,0.069,0.522398155,0.427686395,0.001152959,0.017724827,0.022244427,0.274779,0.074439,0.222419,0.00831
22035,G2200350,Louisiana,East Carroll,4008,0.242015968,5635,33.1,0.106559031,25413,0.346,0.313220941,0.669032831,0.004436557,0.001774623,0.009760426,0.35185,0.04459,0.01985,0
22037,G2200370,Louisiana,East Feliciana,10209,-0.073366637,15965,40.6,0.130042313,43868,1,0.542123395,0.440651425,0.001565925,0.001565925,0.010335108,0.273889,0.0937,0.01357,0.014699
22039,G2200390,Louisiana,Evangeline,15770,-0.307609385,24280,35.7,0.113237417,32125,0.611,0.715403624,0.266062603,0.001235585,0.001441516,0.006383855,0.16931,0.001409,0.578389,0
22041,G2200410,Louisiana,Franklin,9336,-0.361289632,15390,38.8,0.118554077,32981,0.742,0.697855751,0.294022092,0,0.000259909,0.005523067,0.64708,0.0365,0.013289,0.00549
22043,G2200430,Louisiana,Grant,8667,-0.653051806,16535,37.4,0.110306333,38739,0.856,0.782582401,0.172059268,0.007862111,0.000907167,0.023586332,0.39912,0.01914,0.023309,0
22045,G2200450,Louisiana,Iberia,33397,-0.262299009,52010,35.6,0.132423722,44611,0.281,0.661603538,0.299846183,0.001826572,0.015093251,0.013170544,0.111799,0.02475,0.53132,0.004219
22047,G2200470,Louisiana,Iberville,17014,0.133830963,25610,38.1,0.123550757,44037,0.592,0.504880906,0.469152675,0.001171417,0.000156189,0.015814135,0.35691,0.023,0.331509,0
22049,G2200490,Louisiana,Jackson,7529,-0.375481472,12375,39.1,0.13974903,38757,0.655,0.691717172,0.297373737,0.002020202,0.002424242,0.004848485,0.541659,0.04959,0.00922,0.007679
22051,G2200510,Louisiana,Jefferson,176343,-0.182326489,312115,38.5,0.232030503,48522,0.011,0.631113532,0.250036044,0.00426125,0.029091841,0.076141807,0.132389,0.02291,0.344069,0.00633
22053,G2200530,Louisiana,Jefferson Davis,13734,-0.475462356,22980,38,0.120257486,41777,0.507,0.810922541,0.168624891,0.002610966,0.002828547,0.011531767,0.192379,0.04381,0.509589,0.00725
22055,G2200550,Louisiana,Lafayette,98642,-0.336813933,161605,33.6,0.275083767,49705,0.083,0.72064602,0.239720306,0.00256799,0.008632159,0.01961573,0.15168,0.039219,0.451009,0.00545
22057,G2200570,Louisiana,Lafourche,39075,-0.485451056,71160,36.7,0.150039027,50574,0.242,0.823847667,0.124437887,0.024732996,0.00519955,0.015387858,0.063869,0.0165,0.5757,0
22059,G2200590,Louisiana,La Salle,6572,-0.755021303,11185,38.3,0.136440425,43641,0.732,0.848457756,0.125167635,0.008046491,0.001788109,0.010728654,0.553529,0.04513,0.00604,0
22061,G2200610,Louisiana,Lincoln,18993,-0.146527668,35400,27.8,0.336148981,35433,0.407,0.572740113,0.396186441,0.002966102,0.007768362,0.012429379,0.314259,0.081459,0.03053,0.00856
22063,G2200630,Louisiana,Livingston,54062,-0.704043506,91655,34.7,0.178479162,57150,0.411,0.920462604,0.049969996,0.005073373,0.003491353,0.015820195,0.3108,0.042359,0.12618,0.00997
22065,G2200650,Louisiana,Madison,5187,0.222479275,8995,34.9,0.115467855,24700,0.224,0.39688716,0.585881045,0.005558644,0.001111729,0.005002779,0.258829,0.040929,0.007769,0
22067,G2200670,Louisiana,Morehouse,12614,-0.055731727,20945,38.1,0.114363988,31447,0.5,0.54666985,0.440916687,0.000716161,0.000477441,0.007639055,0.429069,0.048789,0.01405,0.011789
22069,G2200690,Louisiana,Natchitoches,17258,-0.065766601,29655,33.3,0.206211705,32649,0.501,0.570392851,0.388804586,0.007587253,0.002529084,0.014837296,0.296899,0.04403,0.11631,0.00948
22071,G2200710,Louisiana,Orleans,157813,0.625544157,257500,34.9,0.330149272,36681,0.006,0.347242718,0.584466019,0.00207767,0.022621359,0.034970874,0.096239,0.0496,0.30855,0.006549
22073,G2200730,Louisiana,Ouachita,68474,-0.208882204,112160,34.2,0.228045282,38899,0.242,0.636233952,0.337508916,0.002541013,0.005661555,0.011991797,0.41817,0.07168,0.06604,0.0088
22075,G2200750,Louisiana,Plaquemines,10239,-0.280496142,16475,36.6,0.162320598,57386,0.195,0.713808801,0.205462823,0.018512898,0.020030349,0.035508346,0.167479,0.01775,0.38148,0
22077,G2200770,Louisiana,Pointe Coupee,12147,-0.091545238,17010,42.5,0.145327163,45196,0.578,0.638154027,0.347736626,0.001763668,0.002057613,0.006466784,0.06929,0.02223,0.47399,0
22079,G2200790,Louisiana,Rapides,58019,-0.295558352,96470,37.4,0.182734852,40946,0.395,0.656318026,0.300818907,0.005442106,0.008085415,0.018814139,0.44697,0.044399,0.16077,0.00792
22081,G2200810,Louisiana,Red River,4807,-0.04784689,6735,38.3,0.109607578,36591,1,0.621380846,0.361544172,0.002227171,0.002969562,0.005939124,0.297439,0.03652,0.02057,0.02244
22083,G2200830,Louisiana,Richland,9329,-0.263586665,15390,38.2,0.123679578,39493,0.66,0.638726446,0.342105263,0.000649773,0.002274204,0.012020793,0.4648,0.048689,0.015679,0
22085,G2200850,Louisiana,Sabine,10053,-0.551477171,18130,40.9,0.124017199,36914,0.882,0.731384446,0.152785439,0.064533922,0.002482074,0.024544953,0.53786,0.026579,0.205259,0.0149
22087,G2200870,Louisiana,St. Bernard,13955,-0.246649946,26130,33.2,0.114419173,40590,0.043,0.720818982,0.163605052,0.004401072,0.018752392,0.081898201,0.131069,0.03206,0.404819,0
22089,G2200890,Louisiana,St. Charles,25333,-0.277937868,37770,36.7,0.199633266,59197,0.115,0.694863648,0.257347101,0.002779984,0.00648663,0.032036007,0.072219,0.017239,0.410329,0.00591
22091,G2200910,Louisiana,St. Helena,6394,0.195652174,8320,39.2,0.103996681,32460,1,0.475961539,0.515024039,0.002403846,0,0.001802885,0.261449,0.04892,0.01785,0
22093,G2200930,Louisiana,St. James,12395,0.149253731,16225,38.6,0.126716167,53728,0.277,0.502311248,0.489368259,0.000616333,0.002773498,0.002773498,0.01538,0.005429,0.631029,0
22095,G2200950,Louisiana,St. John the Baptist,21123,0.263172845,32560,35.3,0.151159977,51040,0.134,0.443028256,0.505835381,0.002764128,0.004453317,0.03531941,0.06903,0.011109,0.335379,0
22097,G2200970,Louisiana,St. Landry,41647,-0.043388479,60705,36.9,0.131792665,36183,0.482,0.581912528,0.392059962,0.001400214,0.003459353,0.011531175,0.07295,0.01582,0.59045,0.00487
22099,G2200990,Louisiana,St. Martin,25433,-0.244996658,38115,36,0.128677994,41137,0.496,0.685819231,0.288993834,0.003017185,0.004197822,0.011150466,0.02535,0.002359,0.552399,0
22101,G2201010,Louisiana,St. Mary,23640,-0.187605753,39215,37.4,0.106718697,40738,0.13,0.618768328,0.314037996,0.014535254,0.013642739,0.023970419,0.14203,0.03524,0.326329,0.00624
22103,G2201030,Louisiana,St. Tammany,112902,-0.522532816,170290,39.4,0.299620556,60813,0.232,0.837718011,0.10766927,0.003435316,0.009748077,0.031622526,0.18218,0.07187,0.227389,0.00715
22105,G2201050,Louisiana,Tangipahoa,50099,-0.276811912,89055,33.5,0.193270964,40491,0.409,0.689461569,0.27735669,0.002863399,0.002414238,0.020436809,0.226349,0.031929,0.14308,0.011019
22107,G2201070,Louisiana,Tensas,2812,0.118776671,3915,41.9,0.104673944,29888,1,0.45210728,0.524904215,0,0.001021711,0.021711367,0.37681,0.055979,0.018089,0
22109,G2201090,Louisiana,Terrebonne,42341,-0.411634114,80580,35.1,0.138131451,49545,0.206,0.735728469,0.177959792,0.047778605,0.006329114,0.01799454,0.110019,0.01966,0.48847,0.00741
22111,G2201110,Louisiana,Union,10766,-0.416682148,17135,40.9,0.130702836,36507,0.829,0.719579807,0.253282755,0.003501605,0.000583601,0.016924424,0.589539,0.029579,0.01928,0.00863
22113,G2201130,Louisiana,Vermilion,24987,-0.527874495,41820,36.7,0.124713593,44339,0.546,0.838354854,0.130081301,0.002989,0.012075562,0.012912482,0.041159,0.02241,0.5562,0
22115,G2201150,Louisiana,Vernon,15610,-0.575080077,36570,30,0.178474248,46260,0.499,0.752802844,0.131665299,0.014219305,0.012852065,0.060978944,0.41906,0.01628,0.014939,0.024739
22117,G2201170,Louisiana,Washington,18581,-0.286959798,34955,38.8,0.111362478,30490,0.667,0.68473752,0.293663281,0.001430411,0.001430411,0.012587613,0.42705,0.041869,0.0445,0.007099
22119,G2201190,Louisiana,Webster,18416,-0.249674196,31330,40.4,0.136112506,35896,0.53,0.65783594,0.319821258,0.003191829,0.002553463,0.011969358,0.4608,0.066659,0.01558,0
22121,G2201210,Louisiana,West Baton Rouge,12774,-0.096289338,17555,35.8,0.165801428,50788,0.305,0.613785246,0.361435489,0.002563372,0.001708915,0.011962404,0.106099,0.00996,0.298509,0
22123,G2201230,Louisiana,West Carroll,4548,-0.610158311,8670,40.1,0.096915167,33665,1,0.817762399,0.153979239,0.000461361,0.001153403,0.020184544,0.69872,0.032229,0.01206,0
22125,G2201250,Louisiana,West Feliciana,5777,-0.141249784,12745,42.2,0.187026475,58212,1,0.493919184,0.473911338,0.020007846,0.001176932,0.007846214,0.181759,0.096959,0.06765,0
22127,G2201270,Louisiana,Winn,6534,-0.401285583,11780,39.9,0.119655694,33853,0.649,0.669354839,0.308998302,0.005517827,0,0.011035654,0.616529,0.03827,0.012019,0.01646
23001,G2300010,Maine,Androscoggin,52862,0.127823389,82025,39.8,0.185747314,44826,0.434,0.952392563,0.005547089,0.001462969,0.005303261,0.009692167,0.05927,0.047189,0.227289,0.00525
23003,G2300030,Maine,Aroostook,33860,0.076225635,56245,45.2,0.164883635,37434,0.803,0.964174593,0.004800427,0.01164548,0.001866833,0.006578363,0.061369,0.081329,0.308889,0.01231
23005,G2300050,Maine,Cumberland,163786,0.269430843,217455,41.1,0.402313319,57159,0.361,0.949069923,0.010599894,0.002069394,0.013749971,0.013382079,0.04263,0.078209,0.13577,0.006509
23007,G2300070,Maine,Franklin,16282,0.184129714,24450,43.3,0.226974622,39416,0.83,0.977505113,0.001431493,0.002249489,0.001635992,0.004907975,0.02951,0.065099,0.12793,0.01365
23009,G2300090,Maine,Hancock,30799,0.170297737,43710,46.3,0.321972715,48635,0.901,0.974490963,0.001143903,0.003317319,0.003317319,0.009036834,0.02367,0.0862,0.046359,0.00658
23011,G2300110,Maine,Kennebec,63497,0.134636282,95790,42.7,0.241633784,47424,0.628,0.967272158,0.004958764,0.004906566,0.004593381,0.008873578,0.047719,0.07367,0.17812,0.012509
23013,G2300130,Maine,Knox,22067,0.225449767,31815,46.6,0.291392071,47714,0.679,0.97249725,0.002357379,0.00330033,0.005657709,0.007386453,0.04563,0.11073,0.109219,0.00644
23015,G2300150,Maine,Lincoln,20757,0.116394469,27675,48.1,0.315771164,50494,1,0.980668473,0.00234869,0.001626016,0.000722674,0.006504065,0.03091,0.104069,0.079079,0.00508
23017,G2300170,Maine,Oxford,29420,0.147314752,45160,44.4,0.182237796,41434,0.831,0.973427812,0.003432241,0.003764393,0.004207263,0.006532329,0.052649,0.05334,0.06412,0.00794
23019,G2300190,Maine,Penobscot,77306,0.029286213,121515,40,0.233901845,43382,0.577,0.960334115,0.006583549,0.010327943,0.004649632,0.00818829,0.04888,0.063119,0.107719,0.01008
23021,G2300210,Maine,Piscataquis,8955,-0.042546064,13915,48.1,0.162046583,36606,1,0.973769314,0.00028746,0.002515271,0.007545814,0.006827165,0.048759,0.120219,0.01825,0.015509
23023,G2300230,Maine,Sagadahoc,20794,0.163123978,27650,43.8,0.312825126,55634,0.617,0.965641953,0.007233273,0.001446655,0.005063291,0.010669078,0.060469,0.071599,0.090019,0.017339
23025,G2300250,Maine,Somerset,24787,0.016782991,40680,43.9,0.147927413,38141,0.805,0.973574238,0.003195674,0.004424779,0.003564405,0.005899705,0.048859,0.05924,0.07073,0.008099
23027,G2300270,Maine,Waldo,21061,0.106262761,30360,44.2,0.264411797,42238,0.913,0.976613966,0.002140975,0.002635046,0.000823452,0.006916996,0.044109,0.05682,0.023199,0.008279
23029,G2300290,Maine,Washington,15836,0.015976257,25910,45.9,0.191946309,36486,0.924,0.934581243,0.003666538,0.035700502,0.002122733,0.008876882,0.04389,0.08312,0.037679,0.00341
23031,G2300310,Maine,York,108057,0.163348973,153820,43,0.285626894,56656,0.568,0.967982057,0.004550774,0.003640619,0.007086205,0.009524119,0.03087,0.05824,0.204349,0.00463
24001,G2400010,Maryland,Allegany,29850,-0.315745394,60580,41,0.161494409,39087,0.273,0.886266094,0.0893034,0.001815781,0.005034665,0.010812149,0.146699,0.185969,0.1177,0.00846
24003,G2400030,Maryland,Anne Arundel,260155,-0.000757241,394240,38.4,0.368042537,86987,0.053,0.777064732,0.146852171,0.001788251,0.02782569,0.02927151,0.08267,0.091969,0.176909,0.007099
24005,G2400050,Maryland,Baltimore,384782,0.170002755,590435,39,0.353026633,66068,0.065,0.692929789,0.242389086,0.002565905,0.031171933,0.020002202,0.077469,0.06271,0.19036,0.00314
24009,G2400090,Maryland,Calvert,45518,-0.075201019,64855,39.8,0.294677814,92395,0.387,0.815974096,0.138771105,0.001927376,0.009482692,0.019582145,0.07639,0.090019,0.442259,0.00847
24011,G2400110,Maryland,Caroline,13357,-0.234184323,23815,38.9,0.14321654,60735,0.76,0.830988873,0.137518371,0.005248793,0.004199034,0.011967248,0.11045,0.103489,0.07818,0
24013,G2400130,Maryland,Carroll,87536,-0.329258819,124155,41.1,0.318867773,83155,0.395,0.933389715,0.031533164,0.001892795,0.012001128,0.014981273,0.082349,0.149,0.182789,0.008869
24015,G2400150,Maryland,Cecil,42480,-0.194185499,74485,39,0.212726484,66025,0.421,0.902530711,0.053970598,0.002617977,0.006108612,0.022554877,0.117909,0.08776,0.09337,0.004519
24017,G2400170,Maryland,Charles,75222,0.313684826,105335,37.2,0.266096443,93063,0.295,0.5337732,0.391085584,0.008164428,0.02178763,0.028385627,0.12503,0.04499,0.178409,0.00691
24019,G2400190,Maryland,Dorchester,15444,-0.046555297,24855,42.9,0.179355624,46199,0.562,0.707704687,0.263729632,0.002414001,0.008650171,0.010259505,0.106079,0.188849,0.03731,0.00914
24021,G2400210,Maryland,Frederick,117115,-0.031183025,164315,38.5,0.37472973,83706,0.252,0.846696893,0.077838298,0.003103795,0.024282628,0.038553997,0.0917,0.146139,0.15821,0.011269
24023,G2400230,Maryland,Garrett,13157,-0.503078209,23360,42.9,0.180913099,45354,0.839,0.979238014,0.00984589,0.001284247,0.000856164,0.004922945,0.199849,0.133729,0.02562,0.00671
24025,G2400250,Maryland,Harford,125954,-0.18405132,180990,39.5,0.314564979,80441,0.178,0.831869164,0.114094701,0.002596829,0.019061827,0.023509586,0.096579,0.091109,0.18224,0.007339
24027,G2400270,Maryland,Howard,153108,0.219681532,194310,38.3,0.594662521,107821,0.093,0.67315115,0.167490093,0.001569657,0.104266379,0.036976996,0.116349,0.08559,0.1883,0.008779
24029,G2400290,Maryland,Kent,9904,-0.002827141,16070,45.3,0.307244318,54614,0.726,0.819850653,0.147479776,0.004044804,0.004044804,0.016801493,0.089819,0.22533,0.128139,0
24031,G2400310,Maryland,Montgomery,455992,0.438707258,596135,38.4,0.569034831,96985,0.024,0.612403231,0.153933253,0.002054904,0.120568328,0.092126783,0.107409,0.07578,0.126129,0.01281
24033,G2400330,Maryland,Prince George's,387744,0.805180738,560020,35,0.295364542,73568,0.02,0.200037499,0.692805614,0.002258848,0.034400557,0.052998107,0.20775,0.05924,0.097239,0.00757
24035,G2400350,Maryland,Queen Anne's,24888,-0.291988107,35875,42.2,0.31246219,86013,0.545,0.896445993,0.074285714,0.005156794,0.008083624,0.011149826,0.064269,0.141969,0.13961,0.0045
24037,G2400370,Maryland,St. Mary's,47824,-0.148168284,76600,36,0.284048597,85032,0.504,0.795169713,0.134725849,0.002806789,0.019843342,0.026827676,0.07151,0.05575,0.228379,0.01022
24039,G2400390,Maryland,Somerset,10399,0.019040292,21365,36.9,0.15334976,41558,0.458,0.539667681,0.420079569,0.002106249,0.007488884,0.020360403,0.064599,0.14193,0.003209,0
24041,G2400410,Maryland,Talbot,20459,-0.123710836,29400,47.3,0.32527276,62942,0.547,0.834353742,0.128401361,0.00085034,0.006972789,0.02329932,0.08843,0.18803,0.120959,0
24043,G2400430,Maryland,Washington,62755,-0.175794757,111385,39.8,0.186596803,54561,0.295,0.866813305,0.091843606,0.002334246,0.010010325,0.019122862,0.148819,0.14812,0.06342,0.010439
24045,G2400450,Maryland,Wicomico,42259,-0.050379801,72485,35.6,0.266674156,50639,0.258,0.729461268,0.221356143,0.001310616,0.016969028,0.016969028,0.16375,0.14012,0.047159,0.00923
